Left_mean_margin,Left_std_margin,Left_min_margin,Left_max_margin,Left_median_margin,Left_skewness_margin,Left_kurtosis_margin,Right_mean_margin,Right_std_margin,Right_min_margin,Right_max_margin,Right_median_margin,Right_skewness_margin,Right_kurtosis_margin,Mean of Pen Pressure,Standard Deviation of Pen Pressure,Class_Label
379.18,429.4357144,54,1957,210.5,1.968208701,3.040122312,393.14,515.458327,29,1958,169,1.779576577,2.067463761,247.4041126,28.19642655,1
405.105,422.0096143,51,1339,179.5,0.94472297,-0.638957473,465.52,293.6672468,252,1979,308,2.126228586,6.535939349,251.3101092,20.14209758,1
491.335,511.159125,104,1722,217,1.306267826,0.345739313,407.975,194.7371231,1,1082,316,0.955940688,1.062619358,246.3873174,32.29286487,1
450.955,525.7474918,9,1579,121.5,0.983447841,-0.447232735,518.765,362.8939513,249,1459,344,1.501130253,1.008619565,248.8663116,29.52854919,1
691.985,700.0393491,49,1992,228.5,0.671878298,-1.309119571,142.785,136.48844,30,566,79.5,1.456265467,1.301278688,243.0883823,39.53940096,1
462.41,724.8133025,16,2228,116,1.773537962,1.47447094,458.765,752.3101372,1,2229,110,1.685684903,1.130473996,250.1221944,25.74558488,1
190.98,226.9692154,0,877,106.5,1.739281697,2.237416168,274.95,457.4096253,1,1659,74,1.794819132,1.781738096,246.1162941,34.02059939,1
333.005,476.721999,79,2062,143,2.625790107,6.188464973,156.025,308.0136954,1,1838,84.5,3.944108774,16.44240634,250.2648815,25.28025484,1
296.245,428.9280726,5,1753,84,2.162850613,4.12950282,173.36,252.7621091,13,1774,68,4.15140897,22.10502711,248.4664733,24.9211064,1
425.875,388.3515081,63,2046,376,1.978064107,5.222077543,74.18,150.6032346,7,2047,43,11.37122465,145.8248193,249.2260107,23.59588945,1
642.86,613.833633,0,2004,408,0.630651006,-1.058396204,253.81,471.6605371,16,2005,39.5,2.023446214,2.693704841,248.8539626,24.66992923,1
605.175,662.0489623,0,2119,369,0.652536887,-1.129573624,158.425,236.9754655,1,2120,58.5,4.280605762,25.7040305,249.8781013,22.34093252,1
304.105,316.4140852,0,762,114,0.486844755,-1.615830904,77.43,95.30651478,2,452,40,2.096551885,4.244919397,250.0763451,22.05576534,1
679.405,291.2747774,287,1079,538,0.244582937,-1.596429221,567.08,326.9299613,308,1370,419,1.403079136,0.660293908,253.1046404,13.79538854,1
417.64,284.013731,86,926,300.5,0.708855245,-1.005257873,126.065,151.1261604,1,484,54.5,1.158379578,-0.143716076,247.1990633,27.35638289,1
483.305,316.7961347,201,1076,291,1.050931817,-0.538614104,160.74,146.1556354,39,1140,101,2.439491439,9.41891598,253.070502,13.99827261,1
300.5,352.3325148,71,1769,191,2.783706405,7.19673594,302.45,386.5339311,29,1737,134.5,1.839910132,2.84257775,245.5028528,31.3389603,1
568.985,701.5035,12,2222,174,1.212882664,0.000130405,294.68,485.9535594,40,2223,117,2.590292981,5.617922787,246.5338824,29.60328283,1
227.6,220.4098056,0,749,138.5,1.189821008,0.504430703,191.35,186.8191222,44,1107,113.5,2.61434501,9.419375982,243.9769531,33.98164949,1
371.06,386.3077332,109,1544,216,2.152354657,3.278575432,185.005,250.6535477,1,892,69,1.86843968,2.496718271,249.8562022,23.66648902,1
470.035,317.0805642,20,874,442,0.040027328,-1.506361815,244.575,326.632405,1,1078,92,1.747547533,1.866701346,250.9430627,19.72743623,1
539.34,412.1524019,31,982,452.5,-0.014064732,-1.793862622,252.585,378.412809,11,1094,32,1.41567266,0.336564809,251.3270673,18.81400188,1
476.915,386.759359,14,922,503,0.070425302,-1.72849278,301.575,360.1496679,1,1085,131,1.211877295,0.084241053,250.693341,20.3384723,1
534.38,377.8386372,126,1000,384.5,0.329396749,-1.7393171,384.4,415.9754535,27,1101,176.5,0.857688571,-0.952256208,251.2873217,19.08127516,1
528.31,623.9082879,137,2347,247,2.193640177,3.509540103,524.98,640.6670829,55,2348,223,1.962125845,2.745828906,245.265837,32.46724303,1
537.04,474.7564077,178,2152,282,1.736737747,2.668014055,239.145,254.9092143,42,943,113,1.357329154,0.707753991,249.8846469,24.43571331,1
346.61,197.2344163,174,1298,248,2.397374401,8.3215205,233.385,355.6340884,1,1537,72,2.153345736,3.775673407,244.9015924,33.06178066,1
752.235,637.0174613,306,2333,406,1.519244053,0.7687539,541.445,693.4714632,80,2334,166,1.572337674,0.913054443,250.3051017,23.19739404,1
511.725,632.4570412,7,2217,89,1.066238534,-0.320739492,159.825,267.3441769,1,2218,85.5,5.123772288,33.92822748,249.6011302,22.00402449,1
790.62,773.3448954,184,2225,345,1.050593221,-0.681443854,391.235,751.5014517,1,2226,48,1.97973884,2.0587935,251.7786702,17.23413362,1
709.325,805.134359,51,2240,307,1.087648472,-0.594055742,350.475,637.183059,1,2241,67.5,2.332400348,4.133401651,249.2890652,23.27240367,1
633.94,471.6229612,115,2026,672,0.777698019,-0.227638632,184.835,249.5276095,1,1151,79,2.35905278,5.858772067,252.5071577,15.18857165,1
514.325,538.3947473,159,2207,274,2.028180741,2.983908143,420.855,633.3934879,49,2208,149,2.007830263,2.509015884,248.3614445,25.48241462,1
353.685,453.5144236,0,2085,253,2.429996325,5.946511168,321.485,571.9588397,24,2003,82.5,2.22747166,3.525052797,250.9041704,20.12864645,1
407.36,376.4329278,160,2030,255,2.433458352,5.785586705,190.11,298.1323909,1,1341,46.5,2.147124362,4.122757557,246.9678061,28.27063742,1
750.03,603.1575035,248,2204,382,1.193901739,0.223678522,368,577.7347029,25,2205,122,2.075895199,3.129967139,251.0224759,20.34023648,1
499.635,622.0117886,83,2280,151,1.628856197,1.640713769,353.02,491.2244465,1,2281,176.5,3.024002669,9.097396561,246.0133202,32.76151427,1
909.915,858.1164941,36,2331,438,0.546189688,-1.334155818,580.73,770.006583,77,2332,198.5,1.532644939,0.619800813,248.038994,29.59643289,1
381.78,433.0329424,21,1273,138,1.046195532,-0.491353152,350.51,478.1594212,34,1770,72.5,1.567199682,1.414064797,244.8482876,34.41524889,1
638.695,655.2404768,12,2068,262.5,0.664357741,-1.102951664,389.005,479.0542137,66,2069,201.5,1.900404127,2.151929659,250.2208219,23.83184444,1
1088.705,703.061559,297,2140,1029,0.21169226,-1.522612543,408.775,632.4234352,37,2141,119,2.147636316,3.069259383,248.0511147,28.51599133,1
1277.56,865.3890672,4,2278,1259.5,-0.13006515,-1.575252922,962.755,884.2525021,119,2279,623,0.594991401,-1.305477197,250.4220256,23.43142924,1
910.69,718.5084522,78,2053,784,0.162656521,-1.585320711,357.53,544.9643657,37,2054,116,2.380257575,4.656832042,248.5800996,25.65662843,1
739.22,745.0651866,0,2175,622,0.662528374,-0.895677836,433.485,630.7046309,52,2176,158,1.915188436,2.271934345,248.8736891,30.03673082,1
666.87,654.7966143,1,1899,266,0.549530345,-1.340012878,448.82,485.536079,21,1900,288.5,1.663635459,2.145904777,249.8316798,22.41647501,1
1063.165,838.6297856,0,1884,1449.5,-0.249638372,-1.791434415,939.44,838.5477254,19,1885,673,0.157960118,-1.838488324,251.6128192,18.15888733,1
372.795,534.1910645,1,1746,65,1.367743726,0.236741241,240.79,312.6165887,15,1747,116,2.183918163,6.348948569,247.8485385,25.6877244,1
607.67,682.5748996,0,1930,93,0.525641668,-1.543622618,332.645,319.8264903,33,1429,249.5,1.384875539,1.787859899,249.2246928,23.34465134,1
481.645,618.5253893,41,2163,240,1.691602325,1.44778982,200.15,367.0852016,19,2164,94,3.975969981,17.9039519,251.0695091,16.32970054,1
707.145,845.3599001,18,2404,229,1.098596903,-0.251928529,675.555,756.211695,177,2405,322,1.731923376,1.207075302,252.0537779,14.38716228,1
328.14,584.8919845,0,2060,81.5,2.398698555,4.187630733,187.535,367.9499212,10,2061,25,2.874528083,8.076034439,245.5518177,35.10440528,1
366.865,601.4906164,0,2073,61,1.788786009,1.788920017,272.175,523.3766137,21,2074,76.5,2.813996729,6.550088747,246.0150012,33.91032773,1
311.9,377.0453634,0,1009,108,1.064990133,-0.573058091,258.405,259.0441474,62,1164,168,1.959112823,3.527526589,249.5378593,22.1159612,1
280.45,335.8727737,33,927,101.5,1.297841856,-0.14666633,433.27,419.5809912,32,1197,173,0.941713929,-0.720243638,251.237524,18.5501568,1
121.935,151.3471525,5,922,72,3.077575078,11.46409401,300.565,339.1352523,52,1174,105,1.433705429,0.933512593,249.6000767,20.46557853,1
392.76,411.7598978,42,1076,158.5,0.74677404,-1.209305804,249,277.6558913,31,1158,141.5,1.633877513,1.960212719,252.859373,12.92420105,1
535.19,560.8968267,125,2318,206.5,1.316188734,0.378246664,455.34,485.2389604,139,2319,250,2.026460576,3.586666673,248.3416536,26.82060356,1
589.63,482.8650291,182,1898,476,1.282116513,0.596778358,360.09,408.914978,20,1312,275,1.196824605,0.117018153,249.4981868,24.67546812,1
356.435,413.7772029,86,2230,124.5,1.938585325,3.667786178,188.01,243.7047598,59,1373,100.5,3.265205366,11.8662412,246.402542,30.41818419,1
520.055,559.1316149,121,1833,186.5,1.25161967,-0.037253582,340.48,496.5161539,22,1822,102.5,1.867276288,2.264523674,251.0419017,20.827771,1
802.075,796.1676545,54,2270,493,0.684626155,-1.074224723,10.55,0.564885367,10,12,11,0.389877899,-0.829685659,250.9202939,18.67764106,1
676.86,556.3574557,163,1802,417,0.607209583,-1.159710126,160.405,253.0322858,1,946,54.5,2.363259582,4.348411421,251.1113697,17.39996292,1
336.995,493.3345211,12,2163,152.5,2.06993925,3.818479476,77.27,145.5239955,4,1121,42,4.236294644,20.25352497,249.9556266,20.38307406,1
379.76,413.9261852,0,2165,184.5,1.738009633,4.117143499,159.095,251.8283414,13,1381,57.5,3.687505338,14.61831146,250.2364543,18.07955182,1
575.11,314.5909171,114,924,592,-0.087425462,-1.584951094,171.98,131.6069968,44,1066,119.5,2.015445443,9.102827181,250.682112,20.14726918,1
678.29,404.6563973,202,1083,580.5,-0.028034482,-1.951489667,501.945,501.0373781,6,1147,198.5,0.402880006,-1.692324883,252.8635378,13.83753937,1
479.96,318.637297,136,895,326,0.40062393,-1.657364131,112.9,190.9585185,16,1119,53.5,3.965036875,17.01127069,249.9465611,22.5328842,1
821.82,322.484603,302,1085,1083,-0.623407585,-1.415804393,660.705,452.2051475,261,1358,450,0.744892611,-1.206925833,252.82317,14.62086755,1
263.17,309.1037475,1,754,61.5,0.863317272,-1.120944368,45.08,61.26926812,1,380,30.5,2.857930268,10.28268349,248.5539615,24.1434671,1
278.62,294.3775745,0,831,179.5,1.094536146,-0.308480756,195.625,251.0060849,2,1089,94,1.829823382,3.114930497,251.1124232,18.94498192,1
363.27,248.0896399,82,760,219.5,0.554035328,-1.249949426,165.235,207.8414059,1,1113,56,1.91468517,3.711867096,248.6780544,24.44720435,1
769.47,294.780796,422,1073,953,-0.087653919,-1.910084912,152.555,179.4245883,1,1081,91,2.484157712,8.988368359,252.607153,15.20655362,1
369.88,579.8908107,1,2051,89,1.545071675,1.104995194,387.46,509.0712781,32,2052,233,2.262110207,4.383115318,250.0120104,20.41434795,1
372.14,579.2515448,66,2081,105,2.316884862,3.985215082,552.68,655.9569308,8,2082,185.5,1.121928928,0.144198472,250.9214397,18.15025933,1
149.515,197.2970359,0,1335,79,2.786110806,8.815626058,441.65,363.6472247,230,1904,332.5,2.889062896,8.254284726,250.6956715,18.75775382,1
440.205,440.5611919,100,1526,172.5,1.199282639,-0.043123436,163.26,186.4469219,25,595,62,1.535751222,0.971646869,250.2755182,19.23793223,1
157.04,135.6605222,56,1281,111.5,5.681430683,44.63132584,174.655,249.9076331,20,1165,73,2.45765482,5.538676756,243.4540867,36.05090832,1
321.73,284.2516705,130,1285,177,1.903106878,3.308917868,193.505,355.0957829,11,1631,93,3.186531632,9.636382696,249.1189651,26.5175383,1
131.68,111.1224034,40,755,140.5,3.010382522,13.65689504,37.755,31.36372733,1,397,34,7.681601328,84.4214214,242.1828645,38.31350054,1
369.465,201.3433248,31,1105,252.5,1.511236067,3.003247425,200.305,195.03197,26,1987,138.5,4.111709563,33.24473045,249.9091094,24.69283756,1
335.245,535.5563913,24,2216,175.5,2.490865711,5.095488504,10.995,0.070710678,10,11,11,-14.03584786,195.0050251,251.7765209,18.54897882,1
684.94,758.788711,97,2330,334.5,1.419363175,0.318279762,8.75,0.445524929,7,9,9,-1.324470567,0.224643487,251.3886957,18.81559552,1
597.815,524.6180144,63,1524,538.5,0.615452024,-1.108394561,41.615,13.85846529,1,50,47,-2.168061014,3.123073411,250.9937978,19.87015583,1
450.665,641.2187303,80,2412,189,2.367101295,4.135719396,490.045,714.4288178,1,2413,183,1.970694219,2.464324525,250.9028285,19.02252869,1
338.2,477.8075031,17,1995,158,2.03707796,3.749255709,21.89,6.075562716,1,24,24,-2.703106155,5.650163138,251.6358239,16.2042012,1
555.405,676.8269978,1,2220,200,1.088986651,-0.175280419,25.82,5.606672263,1,28,27,-3.421275841,10.34655114,251.164543,15.47743459,1
696.34,658.1458151,130,2169,496,1.164562051,0.014959853,6.925,0.299706724,5,7,7,-4.284132144,19.23507262,250.8420249,18.65503636,1
580.285,713.8496835,97,2384,179.5,1.378082423,0.483591361,12.895,0.675467454,6,13,13,-8.797109734,81.25647532,251.0572151,15.3862722,1
871.9,681.3912239,0,1812,765.5,0.012628103,-1.576439358,342.535,533.3814089,2,1813,94,1.958149745,2.58353031,250.3469406,21.30908463,1
607.6,530.6714719,0,1753,567,0.423231961,-1.15608659,479.7,508.3384897,28,1754,179,0.847187141,-0.707246498,250.6107695,20.9212385,1
696.53,611.1513388,15,1583,818,0.13909751,-1.694705045,307.46,468.3846703,19,1838,99.5,2.105893735,3.590462033,249.6784643,22.09129331,1
1083.335,634.8716269,281,2062,902.5,0.051937318,-1.604597391,235.08,292.2944299,1,1204,98.5,1.60364799,2.054584547,252.8246119,14.49372437,1
426.315,612.005621,31,2063,108.5,1.61673962,0.944237305,202.435,176.0440665,42,683,113,1.04240328,-0.044832997,248.2264137,24.58513738,1
446.445,493.1062011,131,2296,259,2.793297783,7.241674736,316.46,470.7485415,48,2297,123,2.733274425,6.840278471,252.4610725,15.50711769,1
815.025,701.7524971,0,2075,785,0.264059582,-1.392833395,194.93,391.4817299,1,2076,68.5,3.913618715,15.90438465,249.4421729,23.4630513,1
959.02,707.6830336,109,2435,1091.5,0.089422832,-1.385712252,479.305,333.9638021,8,2436,407.5,3.440105755,16.43397699,252.6430465,15.50404355,1
196.93,268.9154751,0,847,75,1.692438686,1.354975855,402.915,368.915207,173,1259,209,1.733146788,1.323960814,251.8641349,15.1019168,1
403.745,376.4902315,3,975,153.5,0.564532022,-1.409890976,391.25,286.4013902,2,1201,305,0.961713272,-0.223883878,252.985878,12.94339344,1
158.74,225.6802167,1,955,77,2.331523062,4.863643747,192.16,306.904867,10,1050,47,2.074610243,2.942589093,250.204473,19.01974602,1
452.475,348.9848874,105,994,331,0.578845938,-1.304645647,405.045,246.6360674,104,1279,292.5,2.056776974,3.674269062,250.5519049,17.67408231,1
581.29,597.6620244,19,1942,303.5,0.631112081,-1.043592644,323.355,401.1078239,38,1943,108,1.784301232,2.366035754,249.0817968,21.50522885,1
907.79,612.5339379,320,2164,628,0.86673202,-0.528981111,168.56,422.5965518,1,2165,66,4.279183146,17.22968748,251.869215,15.80382926,1
738.455,568.448464,192,1970,541,0.722871023,-0.73537675,187.875,288.870212,2,1214,57,1.845109253,2.362259856,249.1554256,21.34062548,1
858.44,566.0140332,244,1760,739,0.328987594,-1.493371974,188.79,231.7376916,1,788,80.5,1.235624791,0.069719261,252.5198858,14.0394809,1
416.755,642.3301371,0,2024,96.5,1.666732656,1.250785908,378.155,556.8260114,40,2025,122,2.409023807,4.360928138,247.5833387,29.17143032,1
777.81,562.4512253,350,2077,464.5,1.186199923,-0.040405924,82.935,132.8040109,5,665,22.5,2.61240716,7.292603214,250.255901,23.82432957,1
645.51,521.7372506,26,2169,382,1.435533509,0.516035215,277.115,386.7994452,27,2170,90.5,1.967232981,3.365741447,246.626826,31.12250061,1
998.01,763.8227713,248,2244,588,0.781517981,-1.17834823,700.805,883.6535662,63,2245,147,0.999760018,-0.863874228,250.9202095,22.33445158,1
390.065,579.1418021,17,2063,70.5,1.723050019,1.688995904,140.65,231.0443789,22,1176,67,3.743533426,13.63594814,246.5861559,33.16817937,1
633.565,782.6961493,0,2153,206,1.015359649,-0.669286248,152.715,248.9201478,38,2154,63.5,5.585042307,39.85422696,244.1925586,37.23353817,1
513.515,500.1206586,61,1712,308.5,1.123860747,-0.029372095,106.78,144.7680925,8,785,53,2.480544813,6.474072866,243.4302342,38.32931394,1
836.79,815.5827931,73,2162,335,0.572705249,-1.362812108,449.91,723.7055829,19,2163,84,1.692820434,1.246517449,250.2310912,25.03925606,1
722.39,615.9361449,20,1856,853,0.193932852,-1.414107148,250.28,262.8105755,64,1307,150,2.257813916,5.590669954,247.2371961,32.83196778,1
929.63,701.1128864,158,2281,909,0.319413158,-1.482932897,170.485,215.3578296,1,2282,143.5,5.875777366,48.46533085,248.4388003,30.32421607,1
777.045,779.4376809,0,2075,523,0.348753541,-1.580494352,115.03,107.2920173,17,378,69.5,1.012847462,-0.555354925,246.7577434,33.24215084,1
834.55,845.208456,40,2447,433.5,0.576629349,-1.224189749,471.43,496.5530382,14,2448,352,3.443701027,10.98541593,249.6415801,27.06388177,1
785.465,773.6272841,60,2264,392.5,0.501149034,-1.294831602,588.03,642.2150809,31,2265,255,1.519119356,1.14827163,248.696482,25.370215,1
1128.045,869.2340838,255,2220,604,0.320783446,-1.753615279,764.69,973.5266584,20,2221,66.5,0.756633973,-1.327329917,252.0133345,17.81650262,1
921.425,647.2773627,59,2109,1036,-0.055391303,-1.400894975,296.54,452.8890381,2,2110,57.5,1.781429564,2.193775251,248.3399772,25.88447642,1
794.865,784.4993133,49,2079,545.5,0.647618234,-1.198682078,641.62,844.9803219,20,2080,174,1.035873805,-0.847980172,251.1350848,20.17037892,1
711.445,768.3320491,33,2144,469,0.758690442,-1.061730688,282.415,228.8183822,91,1542,228,2.636924556,9.506527644,249.3331209,23.05258527,1
657.915,811.2939833,3,2262,144,0.996576891,-0.65569451,326.64,530.4414019,50,2263,116.5,2.91689518,7.693349055,250.0160174,22.75631245,1
442.255,547.7603646,1,2282,192.5,1.492731988,1.594564609,487.02,546.8581707,3,2283,211,1.245430722,0.822218506,249.0569952,24.69212867,1
561.305,709.8298487,34,2239,140,1.153074747,-0.285298163,336.625,460.1356195,34,2240,144,2.400732371,5.296541182,251.13648,19.88682375,1
719.175,618.2464945,177,2120,275,0.765583932,-0.798509219,453.105,500.3883858,71,1529,145.5,1.322864951,0.177174941,250.1233113,20.60991139,1
510.445,512.0496177,105,1789,206.5,1.074536203,-0.350779535,307.085,373.1402902,22,1918,153.5,1.884747775,2.878930668,251.9456843,16.296327,1
280.515,360.9658453,26,2010,199,3.058973758,11.82183957,254.505,436.7397831,14,2070,47.5,2.461796692,5.997162916,249.5568145,21.61965266,1
558.155,775.411514,17,2168,76,1.232132531,-0.101002835,683.615,813.591811,14,2169,300,1.034988536,-0.687403938,250.0107271,20.91398361,1
210.765,274.382614,24,1684,119,3.502669474,13.60571409,217.745,254.0938773,21,1549,103.5,3.457130476,14.31702542,246.5681398,27.08986691,1
62.775,80.63319998,1,599,42.5,3.131905504,13.15730966,78.885,89.78691567,24,727,39,4.592222813,28.40579052,247.5977148,25.40400631,1
151.36,258.1221331,8,1735,56,4.702179566,25.62844,198.715,252.9772345,60,1330,119,3.346720663,11.4679216,246.0239411,28.2206034,1
159.52,179.8750812,1,934,136,2.114076983,5.031050806,258.105,405.143729,28,1940,133.5,3.074524273,8.919816354,251.0506589,19.3028742,1
439.33,602.0446411,23,1830,137,1.391035423,0.294854747,297.21,449.8701609,7,1831,119,2.528967519,5.755384066,247.8325634,27.40495512,1
375.495,511.2106824,1,1675,132.5,1.423631664,0.566460813,491.02,485.7314741,129,1861,215.5,1.807540421,2.211862352,249.2645199,24.51791006,1
359.675,561.2679287,26,1803,78,1.745986807,1.255043288,331.365,531.4878346,43,1879,95,2.166633807,3.314934883,248.3675504,26.09884965,1
665.835,730.7890881,64,2073,135.5,0.659240045,-1.371835364,326.925,312.8043352,142,2074,241,3.905390849,17.70116132,252.0607589,17.80938275,1
524.15,525.1319504,82,2078,276,1.223422435,0.271960224,228.14,255.2485839,12,1093,108.5,1.602073923,1.21274706,249.5010055,20.9733455,1
604.535,622.6068303,72,2048,353,1.145531428,-0.004126364,120.67,221.1339236,1,847,33,2.531950439,4.952551334,252.5352817,14.43409697,1
385.545,547.099752,77,2071,178.5,2.179420321,3.252894853,118.325,129.5288694,1,475,45,1.166534995,0.234002956,250.0788264,20.61373975,1
652.815,641.5903457,60,2011,432,0.83037255,-0.673337743,281.455,480.7305036,2,2012,84,2.136165389,3.645844728,248.9795821,22.77587327,1
470.49,569.4258326,45,2097,164,1.521655163,1.22323753,280.24,465.1714791,39,2098,102.5,2.920417929,7.940774806,250.1517808,21.6280234,1
502.04,626.4353235,71,2275,197.5,1.696020655,1.508220245,272.545,432.9277308,39,2276,89.5,3.632489039,13.64522877,252.3230793,16.1095867,1
428.015,538.6398884,31,2208,162.5,1.682270431,1.902585725,381.245,500.535959,67,2209,110,2.187762544,4.412111984,249.7168898,21.97387831,1
560.39,622.4994988,95,2140,343,1.652393085,1.471384253,275.705,496.234148,10,2141,60,2.956153466,8.236544612,251.2125854,18.84707843,1
